newlyConst,balcony,totalRent,hasKitchen,cellar,livingSpace,lift,typeOfFlat,geo_plz,noRooms,garden,regio3,date,buildingAge,schufa_yn,PersonalInfo_yn,incomeProof_yn,guarantee_yn,debtFreeProof_yn,ID_yn,utilitiesPrice
0,0,815.0,1,1,74.28,0,apartment,10315,3.0,0,Lichtenberg,May19,22.0,0,0,0,0,0,0,235.0
0,0,870.5,1,0,71.04,0,apartment,13595,2.0,0,Spandau,May19,145.0,0,0,0,0,0,0,197.5
0,1,661.27,0,1,55.07,0,apartment,12347,2.0,0,Neukölln,Sep18,57.0,0,0,0,0,0,0,166.26999999999995
0,1,1782.74,1,0,92.59,1,apartment,10785,3.0,0,Tiergarten,Oct19,5.0,0,0,0,0,0,0,255.74
0,1,2376.0,1,1,141.0,1,roof_storey,10439,3.0,0,Prenzlauer Berg,Feb20,120.0,0,0,0,0,0,0,196.0
0,1,2420.0,1,0,105.0,1,apartment,10963,3.0,0,Tiergarten,Feb20,2.0,0,0,0,0,0,0,320.0
0,1,1550.0,1,1,100.0,1,apartment,12527,4.0,0,Köpenick,May19,4.0,0,0,0,0,0,0,250.0
0,1,679.45,0,1,58.98,0,apartment,13595,2.0,0,Spandau,Feb20,100.0,0,0,0,0,0,0,195.45000000000005
1,1,2827.0,1,1,106.0,1,apartment,10557,3.0,0,Tiergarten,May19,1.0,0,0,0,0,0,0,327.0
0,1,1890.0,1,1,112.0,1,roof_storey,10827,3.0,0,Schöneberg,May19,10.0,0,0,0,0,0,0,350.0
1,0,1199.76,0,1,61.97,1,apartment,14195,2.0,0,Zehlendorf,May19,1.0,0,0,0,0,0,0,155.76
0,1,745.0,0,1,53.0,0,apartment,12159,2.0,0,Schöneberg,May19,120.0,0,0,0,0,0,0,136.0
0,1,782.52,0,0,79.0,0,apartment,12309,4.0,0,Tempelhof,Feb20,56.0,0,0,0,0,0,0,210.52
0,1,1650.0,1,1,56.7,1,apartment,10115,2.0,0,Mitte,Oct19,4.0,0,0,0,0,0,0,0.0
0,1,919.64,1,0,79.09,0,half_basement,12203,3.0,0,Steglitz,Oct19,64.0,0,0,0,0,0,0,245.64
1,1,1301.4,1,1,65.47,1,apartment,12051,2.0,0,Neukölln,May19,2.0,0,0,0,0,0,0,255.40000000000006
1,1,1869.56,1,1,84.98,1,apartment,10557,3.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,255.55999999999997
0,0,3444.0,0,1,125.0,1,apartment,10117,3.0,0,Mitte,Sep18,4.0,0,0,0,0,0,0,569.0
1,1,2394.0,1,1,114.0,1,apartment,10439,4.0,0,Prenzlauer Berg,Oct19,1.0,0,0,0,0,0,0,342.0
0,1,858.75,0,1,68.69,0,apartment,12623,2.0,1,Hellersdorf,Sep18,108.0,0,0,0,0,0,0,183.75
0,1,674.19,0,1,68.1,0,apartment,12629,3.0,0,Hellersdorf,Oct19,31.0,0,0,0,0,0,0,164.19000000000003
0,0,840.0,1,0,72.57,0,raised_ground_floor,12555,2.5,0,Köpenick,Oct19,90.0,0,0,0,0,0,0,121.0
0,1,725.64,1,1,53.51,0,apartment,12349,1.5,0,Neukölln,Oct19,24.0,0,0,0,0,0,0,217.64
1,1,2565.97,1,0,106.92,1,maisonette,10557,3.0,0,Tiergarten,Oct19,1.0,0,0,0,0,0,0,320.9699999999998
1,1,1882.12,1,1,89.2,1,ground_floor,10557,3.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,268.11999999999995
1,0,680.0,1,0,43.0,0,apartment,12524,2.0,1,Treptow,May19,1.0,0,0,0,0,0,0,120.0
1,1,1148.0,0,1,74.0,1,apartment,12683,2.0,0,Marzahn,May19,1.0,0,0,0,0,0,0,220.0
0,0,536.34,1,1,42.0,0,apartment,12165,1.0,0,Steglitz,Oct19,108.0,0,0,0,0,0,0,63.34000000000003
0,1,2516.97,1,1,139.06,0,apartment,14109,4.0,1,Zehlendorf,Oct19,100.0,0,0,0,0,0,0,431.96999999999986
0,1,3941.19,1,1,140.0,1,apartment,10719,4.0,0,Wilmersdorf,May19,114.0,0,0,0,0,0,0,461.19000000000005
0,1,1079.0,0,0,80.0,0,apartment,12489,3.0,0,Treptow,Oct19,102.0,0,0,0,0,0,0,179.0
1,1,819.7,0,0,28.9,1,apartment,12103,1.0,1,Tempelhof,Oct19,1.0,0,0,0,0,0,0,141.70000000000005
0,1,1304.02,1,1,105.82,0,roof_storey,13595,3.0,0,Spandau,Feb20,124.0,0,0,0,0,0,0,140.01999999999998
0,1,1441.4,1,0,102.0,0,apartment,14199,4.0,0,Wilmersdorf,Oct19,91.0,0,0,0,0,0,0,268.4000000000001
0,1,754.04,0,1,69.25,1,apartment,12057,2.0,0,Neukölln,Feb20,43.0,0,0,0,0,0,0,256.04
0,1,1298.0,1,1,84.54,1,apartment,12169,2.0,1,Steglitz,May19,3.0,0,0,0,0,0,0,199.0
0,1,860.91,0,1,53.39,1,apartment,10969,2.0,0,Kreuzberg,May19,60.0,0,0,0,0,0,0,190.91
0,1,900.0,1,1,45.0,0,terraced_flat,12163,1.0,1,Steglitz,May19,92.0,0,0,0,0,0,0,0.0
0,1,1710.1,1,0,95.68,1,apartment,10719,2.0,0,Charlottenburg,Oct19,28.0,0,0,0,0,0,0,323.0999999999999
0,0,599.0,0,0,34.0,0,ground_floor,10823,1.0,0,Schöneberg,Oct19,120.0,0,0,0,0,0,0,120.0
0,0,566.45,0,0,63.0,0,apartment,13595,2.0,0,Spandau,Feb20,112.0,0,0,0,0,0,0,100.45000000000003
0,1,2850.0,1,1,130.0,1,apartment,10179,4.0,1,Mitte,May19,6.0,0,0,0,0,0,0,350.0
1,1,2251.0,1,1,79.05,1,apartment,10435,2.0,0,Prenzlauer Berg,Oct19,1.0,0,0,0,0,0,0,253.0
1,1,2202.48,0,0,126.0,1,apartment,13158,3.0,0,Pankow,Oct19,2.0,0,0,0,0,0,0,277.48
1,1,3045.0,1,0,107.68,1,apartment,10435,2.0,0,Prenzlauer Berg,May19,1.0,0,0,0,0,0,0,345.0
0,1,1900.0,1,1,131.0,0,roof_storey,12209,4.0,0,Steglitz,May19,7.0,0,0,0,0,0,0,330.0
0,1,1122.05,0,1,64.0,0,ground_floor,10405,2.0,0,Prenzlauer Berg,Feb20,110.0,0,0,0,0,0,0,170.04999999999995
0,0,950.0,0,0,51.0,0,apartment,12051,1.0,0,Neukölln,May19,120.0,1,0,1,0,1,1,100.0
0,0,1300.0,1,0,76.39,1,apartment,10369,3.0,0,Lichtenberg,May19,43.0,0,0,0,0,0,0,230.0
0,1,1400.0,1,1,95.0,0,roof_storey,13158,2.5,1,Pankow,May19,23.0,0,0,0,0,0,0,350.0
0,1,1376.0,0,1,103.08,0,apartment,10407,3.0,0,Prenzlauer Berg,Oct19,119.0,0,0,0,0,0,0,190.0
0,0,768.0,1,0,52.0,0,apartment,13357,2.0,0,Wedding,Oct19,115.0,1,0,1,1,0,1,118.0
1,1,2633.68,1,1,165.64,0,maisonette,10585,5.0,1,Charlottenburg,May19,2.0,0,0,0,0,0,0,497.67999999999984
1,1,1301.73,1,1,84.21,1,apartment,12527,3.0,0,Köpenick,Feb20,1.0,0,0,0,0,0,0,207.73
0,0,2549.0,1,1,155.0,0,roof_storey,12205,5.0,0,Steglitz,Feb20,19.0,0,0,0,0,0,0,216.0
0,1,769.0,0,0,70.0,0,ground_floor,13593,2.0,0,Spandau,May19,55.0,0,0,0,0,0,0,220.0
0,0,850.0,1,0,36.0,0,apartment,12059,1.0,0,Neukölln,May19,115.0,0,0,0,0,0,0,100.0
0,1,640.03,0,1,67.09,0,apartment,12355,2.1,0,Neukölln,May19,47.0,0,0,0,0,0,0,178.02999999999997
0,0,523.5,0,0,47.15,1,apartment,12687,2.0,0,Marzahn,Oct19,35.0,0,0,0,0,0,0,144.5
0,1,870.77,0,1,62.13,1,apartment,12163,2.0,0,Steglitz,Feb20,39.0,0,0,0,0,0,0,243.77
1,1,1280.0,1,0,83.4,1,loft,12555,1.0,1,Köpenick,May19,2.0,0,0,0,0,0,0,280.0
0,0,338.0,0,1,32.5,1,apartment,12629,1.0,0,Hellersdorf,Feb20,31.0,0,0,0,0,0,0,78.0
0,0,870.0,1,0,27.4,0,apartment,10965,1.0,0,Kreuzberg,Feb20,65.0,0,0,0,0,0,0,70.0
0,1,1298.14,1,0,84.87,1,apartment,13353,3.0,0,Wedding,Oct19,29.0,0,0,0,0,0,0,250.14000000000007
0,1,1171.0,1,0,105.55,0,roof_storey,13509,3.0,0,Reinickendorf,Feb20,120.0,0,0,0,0,0,0,171.0
0,1,1065.88,1,0,48.23,1,apartment,10437,2.0,0,Prenzlauer Berg,Feb20,5.0,0,0,0,0,0,0,197.88000000000008
0,0,789.0,0,0,62.22,0,apartment,10405,2.0,0,Prenzlauer Berg,Sep18,123.0,0,0,0,0,0,0,0.0
0,1,896.49,0,1,74.0,0,roof_storey,12207,2.0,0,Steglitz,May19,6.0,0,0,0,0,0,0,163.49
0,1,2639.6,0,0,131.98,1,apartment,10115,5.0,0,Mitte,Sep18,7.0,0,0,0,0,0,0,396.59999999999985
0,1,1490.1,1,1,90.0,0,apartment,13469,4.0,1,Reinickendorf,Oct19,83.0,0,0,0,0,0,0,292.0999999999999
0,0,1098.0,0,0,68.07,0,apartment,13086,2.0,0,Weißensee,May19,102.0,0,0,0,0,0,0,179.0
0,0,524.31,0,1,52.96,0,apartment,12629,2.0,0,Hellersdorf,Oct19,35.0,0,0,0,0,0,0,127.30999999999996
0,1,1633.0,0,0,99.0,1,apartment,14052,3.0,0,Charlottenburg,Oct19,88.0,0,0,0,0,0,0,247.0
0,1,834.43,0,1,68.65,1,apartment,13589,2.0,0,Spandau,Sep18,54.0,0,0,0,0,0,0,253.42999999999995
1,0,775.0,1,1,24.3,1,apartment,10785,1.0,1,Tiergarten,Feb20,1.0,0,0,0,0,0,0,135.0
0,1,2256.89,1,0,142.18,1,apartment,13189,3.5,1,Pankow,Oct19,3.0,0,0,0,0,0,0,444.8899999999999
0,1,1115.0,1,1,72.0,0,raised_ground_floor,14163,2.5,0,Zehlendorf,May19,92.0,0,0,0,0,0,0,215.0
0,0,1039.0,1,0,61.61,1,ground_floor,12277,2.0,0,Tempelhof,Feb20,2.0,0,0,0,0,0,0,169.0
0,0,799.0,0,0,77.32,1,apartment,12685,3.0,0,Marzahn,Oct19,40.0,0,0,0,0,0,0,259.0
1,1,1225.0,1,1,63.0,1,apartment,10557,2.0,0,Tiergarten,Oct19,2.0,0,0,0,0,0,0,172.0
0,1,899.0,1,1,74.69,0,apartment,12627,3.0,0,Hellersdorf,May19,24.0,0,0,0,0,0,0,210.0
0,1,929.0,0,0,91.0,1,apartment,13469,3.0,0,Reinickendorf,Oct19,52.0,0,0,0,0,0,0,310.0
0,1,1600.0,1,1,75.6,1,apartment,10179,3.0,0,Mitte,Feb20,51.0,0,0,0,0,0,0,180.0
0,1,529.98,0,0,42.58,1,apartment,13469,1.0,0,Reinickendorf,Feb20,52.0,0,0,0,0,0,0,174.98000000000005
0,1,2596.0,1,1,161.71,1,roof_storey,10171,3.0,0,Wilmersdorf,Oct19,120.0,0,0,0,0,0,0,372.0
0,1,3880.0,1,1,205.19,1,apartment,10179,7.0,0,Wilmersdorf,May19,120.0,0,0,0,0,0,0,380.0
0,1,767.49,0,0,48.64,0,ground_floor,13469,2.0,0,Reinickendorf,May19,25.0,0,0,0,0,0,0,214.49
0,0,594.24,0,0,60.0,0,apartment,13629,2.0,0,Spandau,Feb20,116.0,0,0,0,0,0,0,150.24
0,1,2645.0,0,1,134.74,1,apartment,10587,4.0,0,Charlottenburg,Feb20,4.0,0,0,0,0,0,0,455.0
0,1,572.0,1,1,59.92,0,apartment,10319,2.0,0,Lichtenberg,May19,22.0,0,0,0,0,0,0,127.0
0,0,789.7,1,1,49.96,1,ground_floor,14163,1.5,1,Zehlendorf,Oct19,30.0,0,0,0,0,0,0,209.70000000000005
0,1,1037.05,1,1,97.55,1,apartment,13347,3.0,0,Wedding,May19,27.0,0,0,0,0,0,0,326.0499999999999
0,1,846.67,0,1,59.08,0,apartment,10245,2.0,0,Friedrichshain,Oct19,120.0,0,0,0,0,0,0,167.66999999999996
0,1,1118.82,0,1,87.0,1,apartment,13055,3.0,0,Hohenschönhausen,Sep18,4.0,0,0,0,0,0,0,200.81999999999996
0,0,665.0,1,0,35.0,0,ground_floor,14059,1.0,0,Charlottenburg,Sep18,120.0,0,0,0,0,0,0,90.0
1,1,1327.0,1,0,89.0,0,roof_storey,12623,3.0,1,Hellersdorf,Sep18,2.0,0,0,0,0,0,0,160.0
0,0,1265.0,0,1,81.38,0,apartment,10247,3.0,0,Friedrichshain,Sep18,115.0,0,0,0,0,0,0,170.0
0,0,666.0,0,1,60.0,1,apartment,12629,2.0,0,Hellersdorf,Sep18,31.0,0,0,0,0,0,0,156.0
0,0,739.0,0,0,57.0,0,apartment,12437,2.0,0,Treptow,Oct19,116.0,0,0,0,0,0,0,140.0
0,1,611.41,0,0,68.45,0,apartment,10315,2.0,0,Lichtenberg,Oct19,110.0,0,0,0,0,0,0,135.40999999999997
0,1,1890.0,0,0,143.0,0,maisonette,13125,4.0,1,Weißensee,May19,4.0,0,0,0,0,0,0,290.0
1,1,2075.12,1,1,100.49,1,ground_floor,10557,3.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,302.1199999999999
0,1,1163.0,1,0,57.1,1,apartment,14199,2.0,0,Wilmersdorf,Feb20,3.0,0,0,0,0,0,0,193.0
0,1,1946.39,1,1,117.14,1,apartment,10117,3.0,0,Mitte,Feb20,23.0,0,0,0,0,0,0,365.39000000000016
0,1,1012.0,1,1,63.0,0,ground_floor,13125,2.0,0,Pankow,Feb20,102.0,0,0,0,0,0,0,252.0
0,1,900.0,1,1,69.85,0,apartment,12107,3.0,0,Tempelhof,Sep18,54.0,0,0,0,0,0,0,210.0
0,1,1350.0,1,1,60.0,1,apartment,12043,2.0,0,Neukölln,Oct19,3.0,0,0,0,0,0,0,150.0
0,1,1890.0,0,1,145.0,1,apartment,14193,4.0,1,Wilmersdorf,Sep18,110.0,0,0,0,0,0,0,310.0
0,1,1200.0,1,0,83.24,0,apartment,13405,3.0,0,Reinickendorf,May19,115.0,0,0,0,0,0,0,180.0
0,1,819.0,0,0,62.32,0,apartment,12357,2.0,0,Neukölln,Sep18,57.0,0,0,0,0,0,0,200.0
0,1,1300.0,1,1,85.0,0,apartment,10115,2.0,0,Mitte,Oct19,125.0,0,0,0,0,0,0,200.0
0,0,1946.94,1,1,100.33,1,penthouse,10115,3.0,0,Mitte,May19,10.0,0,0,0,0,0,0,344.94000000000005
0,0,849.0,0,0,56.0,0,apartment,12049,2.0,0,Neukölln,Sep18,120.0,0,0,0,0,0,0,150.0
0,1,798.0,0,1,75.56,0,apartment,12557,3.0,0,Köpenick,Oct19,35.0,0,0,0,0,0,0,153.0
0,1,2069.0,1,1,132.31,1,ground_floor,10317,5.0,1,Lichtenberg,May19,6.0,0,0,0,0,0,0,335.0
0,0,647.0,1,1,42.98,0,apartment,13125,1.5,0,Weißensee,Oct19,23.0,0,0,0,0,0,0,118.0
0,1,1090.0,1,0,41.63,0,ground_floor,12163,1.0,0,Steglitz,Feb20,58.0,0,0,0,0,0,0,200.0
1,1,1700.0,1,1,91.79,1,roof_storey,12439,3.0,0,Treptow,May19,1.0,0,0,0,0,0,0,317.0
0,0,830.24,0,1,57.52,0,apartment,10585,2.0,0,Charlottenburg,Sep18,30.0,0,0,0,0,0,0,140.24
0,0,1391.91,1,1,85.64,1,roof_storey,12205,3.0,0,Steglitz,Oct19,6.0,0,0,0,0,0,0,300.91000000000014
0,1,1059.0,0,0,94.96,0,apartment,12437,2.0,0,Treptow,Oct19,66.0,0,0,0,0,0,0,251.0
0,0,1081.03,0,0,86.23,0,apartment,13055,3.0,0,Hohenschönhausen,Sep18,24.0,0,0,0,0,0,0,203.03
1,1,1250.0,1,1,53.83,1,apartment,10249,2.0,0,Friedrichshain,Sep18,2.0,0,0,0,0,0,1,150.0
0,0,1489.0,1,0,73.41,1,apartment,10439,2.0,0,Prenzlauer Berg,Feb20,119.0,0,0,0,0,0,0,190.0
0,0,782.08,0,0,69.21,0,apartment,12057,2.0,0,Neukölln,Oct19,43.0,0,0,0,0,0,0,290.0800000000001
0,0,1598.0,1,0,99.2,0,apartment,10589,3.0,0,Charlottenburg,May19,120.0,0,0,0,0,0,0,298.0
1,1,2216.0,1,1,75.0,1,apartment,10777,2.0,1,Schöneberg,Feb20,1.0,0,0,0,0,0,0,236.0
0,1,1152.0,1,1,87.0,0,apartment,13407,3.0,0,Reinickendorf,Feb20,56.0,0,0,0,0,0,0,236.0
1,1,1191.25,1,1,74.59,1,apartment,13587,3.0,0,Spandau,Oct19,1.0,0,0,0,0,0,0,196.25
0,0,706.0,0,0,41.84,0,apartment,10553,1.5,0,Tiergarten,Oct19,128.0,0,0,0,0,0,0,115.0
0,1,834.52,1,0,73.01,0,apartment,13125,3.0,0,Weißensee,Sep18,22.0,0,0,0,0,0,0,218.52
0,1,936.13,0,0,71.06,0,apartment,12555,3.0,0,Köpenick,Oct19,25.0,0,0,0,0,0,0,190.13
1,1,1490.0,1,1,64.14,1,apartment,10557,2.0,1,Tiergarten,Feb20,1.0,0,0,0,0,0,0,238.0
0,1,1030.0,1,1,65.1,1,apartment,12109,2.0,0,Tempelhof,Oct19,4.0,0,0,0,0,0,0,150.0
0,1,899.48,0,1,66.94,0,apartment,13158,2.0,0,Pankow,May19,26.0,0,0,0,0,0,0,210.48
0,1,1139.85,1,1,82.35,1,apartment,12555,2.0,0,Köpenick,Oct19,6.0,0,0,0,0,0,0,234.84999999999994
0,1,952.63,0,1,77.75,0,ground_floor,13589,3.0,0,Spandau,Oct19,53.0,0,0,0,0,0,0,214.63
0,1,642.0,1,1,54.0,0,raised_ground_floor,12109,2.0,0,Tempelhof,Oct19,65.0,0,0,0,0,0,0,102.0
0,0,1700.0,0,1,125.0,0,ground_floor,13465,4.0,1,Reinickendorf,Oct19,84.0,0,0,0,0,0,0,450.0
1,0,2047.63,1,0,115.26,1,apartment,10247,4.0,0,Friedrichshain,Oct19,1.0,0,0,0,0,0,0,343.63000000000017
0,0,1314.0,1,1,78.0,0,apartment,10625,2.0,0,Charlottenburg,Oct19,116.0,0,0,0,0,0,0,195.0
0,1,932.27,0,1,71.93,0,roof_storey,13129,3.0,0,Weißensee,Oct19,23.0,0,0,0,0,0,0,218.27
0,0,741.0,1,0,58.0,0,apartment,13595,2.0,0,Spandau,May19,90.0,0,0,0,0,0,0,114.0
1,1,1245.95,1,1,57.7,1,terraced_flat,10963,2.0,1,Tiergarten,Sep18,2.0,0,0,0,0,0,0,201.95000000000005
0,1,2662.0,1,0,177.02,1,apartment,10117,4.0,0,Mitte,May19,20.0,0,0,0,0,0,0,495.0
0,0,781.0,0,0,61.28,0,apartment,13086,2.0,0,Weißensee,May19,120.0,0,0,0,0,0,0,131.0
1,1,1124.0,1,1,54.0,1,roof_storey,10557,2.0,0,Tiergarten,Oct19,2.0,0,0,0,0,0,0,149.0
0,0,2232.0,0,1,139.05,1,apartment,10171,4.0,0,Wilmersdorf,Oct19,120.0,0,0,0,0,0,0,320.0
0,0,300.11,0,0,32.5,0,apartment,13051,1.0,0,Hohenschönhausen,Feb20,34.0,0,0,0,0,0,0,69.11000000000001
1,1,660.0,1,1,23.98,1,apartment,10715,1.0,0,Schöneberg,May19,2.0,0,0,0,0,0,0,120.0
0,1,1113.87,0,1,108.35,0,ground_floor,12209,4.0,1,Steglitz,Oct19,39.0,0,0,0,0,0,0,318.8699999999999
0,0,1030.97,0,1,79.44,0,apartment,12277,3.0,0,Steglitz,Feb20,83.0,0,0,0,0,0,0,260.97
0,1,635.0,1,1,53.0,0,roof_storey,12487,2.0,0,Treptow,Oct19,95.0,0,0,0,0,0,0,115.0
0,0,629.0,1,0,36.0,0,apartment,10405,1.0,0,Prenzlauer Berg,Oct19,115.0,0,0,0,0,0,0,90.0
0,1,2100.0,1,0,67.0,1,apartment,10783,3.0,0,Schöneberg,Oct19,46.0,0,0,0,0,0,0,400.0
0,1,3200.0,1,1,192.0,1,apartment,10715,5.0,0,Wilmersdorf,May19,112.0,0,0,0,0,0,0,600.0
0,0,3000.0,1,1,216.0,1,apartment,10963,5.0,1,Tiergarten,Sep18,14.0,0,0,0,0,0,0,600.0
0,0,2970.0,1,1,160.0,0,apartment,10117,4.0,0,Mitte,Feb20,150.0,0,0,0,0,0,0,270.0
0,0,1631.18,0,0,86.91,1,apartment,10115,3.0,0,Mitte,Oct19,4.0,0,0,0,0,0,0,258.18000000000006
1,0,2970.0,1,0,181.11,0,roof_storey,12207,4.0,0,Steglitz,May19,1.0,0,0,0,0,0,0,490.0
0,0,429.0,0,0,33.99,0,apartment,13585,1.0,0,Spandau,Oct19,116.0,0,0,0,0,0,0,85.0
0,1,812.0,0,1,71.43,1,apartment,13057,3.0,0,Hohenschönhausen,May19,36.0,0,0,0,0,0,0,163.0
0,1,649.4,0,0,54.25,0,apartment,13595,1.5,0,Spandau,Sep18,91.0,0,0,0,0,0,0,92.39999999999998
0,1,844.63,1,0,69.75,0,apartment,13629,2.0,0,Spandau,Feb20,110.0,0,0,0,0,0,0,102.63
1,1,2510.0,1,1,104.0,1,apartment,14050,3.0,0,Charlottenburg,May19,2.0,0,0,0,0,0,0,310.0
0,1,1380.0,1,1,78.0,0,ground_floor,14167,2.0,1,Zehlendorf,Oct19,22.0,0,0,0,0,0,0,280.0
0,0,970.0,0,0,71.61,0,apartment,13088,2.0,0,Weißensee,May19,110.0,0,0,0,0,0,0,147.0
0,1,1601.55,0,1,97.75,1,apartment,10707,2.0,0,Wilmersdorf,Oct19,29.0,0,0,0,0,0,0,343.5499999999999
0,1,1010.31,0,0,73.21,0,apartment,12047,2.0,0,Neukölln,Feb20,110.0,0,0,0,0,0,0,205.30999999999997
0,0,425.39,0,0,48.0,0,apartment,13595,2.0,0,Spandau,Feb20,112.0,0,0,0,0,0,0,70.38999999999999
0,0,440.0,0,1,35.54,0,apartment,12555,1.0,1,Köpenick,May19,112.0,0,0,0,0,0,0,90.0
0,1,2300.0,1,0,110.0,0,apartment,10961,3.0,0,Kreuzberg,May19,120.0,0,0,0,0,0,0,500.0
0,1,964.0,1,1,74.0,0,apartment,12621,3.0,1,Hellersdorf,May19,86.0,0,0,0,0,0,0,144.0
0,1,799.53,0,1,64.27,1,apartment,12109,2.0,0,Tempelhof,May19,28.0,0,0,0,0,0,0,212.53
0,1,742.79,0,0,70.44,0,apartment,12629,3.0,0,Hellersdorf,May19,31.0,0,0,0,0,0,0,228.79
0,1,352.24,0,0,33.16,0,ground_floor,13055,1.0,0,Hohenschönhausen,Sep18,88.0,0,0,0,0,0,0,81.24000000000002
1,1,1950.99,1,1,108.06,1,apartment,12527,3.0,1,Köpenick,May19,2.0,0,0,0,0,0,0,309.99
0,1,1142.89,0,1,72.53,1,apartment,12527,2.0,0,Köpenick,Feb20,3.0,0,0,0,0,0,0,200.89000000000007
1,1,1065.0,0,1,84.0,0,apartment,12621,3.0,1,Hellersdorf,Oct19,1.0,0,0,0,0,0,0,170.0
0,0,1075.0,1,1,63.0,1,apartment,10707,2.5,0,Wilmersdorf,Oct19,82.0,0,0,0,0,0,0,325.0
0,0,984.0,1,1,62.6,0,apartment,13357,3.0,0,Wedding,May19,138.0,0,0,0,0,0,0,165.0
0,1,1145.0,1,1,75.0,0,ground_floor,12099,3.0,1,Tempelhof,Sep18,110.0,0,0,0,0,0,0,150.0
0,1,699.0,0,0,63.0,1,apartment,13469,2.0,0,Reinickendorf,Sep18,53.0,0,0,0,0,0,0,230.0
0,1,1137.08,1,1,75.12,1,apartment,12527,3.0,1,Köpenick,Feb20,3.0,0,0,0,0,0,0,183.07999999999996
0,1,1195.0,1,1,75.0,0,apartment,13595,3.0,0,Spandau,May19,50.0,0,0,0,0,0,1,225.0
0,0,538.36,0,0,54.88,1,apartment,12679,2.0,0,Marzahn,Oct19,38.0,0,0,0,0,0,0,143.36
0,0,695.0,0,0,45.0,0,ground_floor,13353,1.0,0,Wedding,Oct19,40.0,0,0,0,0,0,0,65.0
0,1,1893.0,1,0,153.01,0,ground_floor,12209,5.0,1,Steglitz,Feb20,29.0,0,0,0,0,0,0,439.0
0,1,816.6,0,1,68.65,1,apartment,13589,2.0,0,Spandau,May19,54.0,0,0,0,0,0,0,265.6
1,1,1301.4,1,1,65.4,1,apartment,12051,2.0,0,Neukölln,Oct19,2.0,0,0,0,0,0,0,255.40000000000006
0,1,1775.0,0,0,89.44,1,roof_storey,10245,2.0,0,Friedrichshain,Oct19,120.0,0,0,0,0,0,0,340.0
0,1,1626.0,1,1,100.4,1,apartment,10715,3.5,0,Wilmersdorf,May19,120.0,0,0,0,0,0,0,120.0
1,1,1409.63,1,0,62.93,1,roof_storey,10997,2.0,0,Kreuzberg,Sep18,2.0,0,0,0,0,0,0,151.6300000000001
1,1,2119.62,1,0,92.56,1,apartment,10557,4.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,278.61999999999995
1,1,2067.77,1,1,98.7,1,ground_floor,10557,3.0,0,Tiergarten,Feb20,1.0,0,0,0,0,0,0,296.77
0,0,780.0,1,1,60.0,0,roof_storey,12355,2.5,0,Neukölln,May19,63.0,0,0,0,0,0,0,240.0
0,1,4288.0,1,1,202.0,1,maisonette,10719,7.0,0,Wilmersdorf,Feb20,120.0,0,0,0,0,0,0,450.0
0,1,885.0,1,1,71.62,0,apartment,12627,3.0,0,Hellersdorf,May19,23.0,0,0,0,0,0,0,186.0
0,1,830.0,0,1,60.0,0,apartment,14169,3.0,0,Zehlendorf,Feb20,85.0,0,0,0,0,0,0,170.0
0,0,671.85,0,1,66.88,1,apartment,12627,3.0,0,Hellersdorf,Oct19,33.0,0,0,0,0,0,0,195.85
0,1,1232.0,1,1,65.0,1,apartment,12051,2.0,0,Neukölln,Feb20,2.0,0,0,0,0,0,0,254.0
0,0,1330.0,1,1,85.0,0,raised_ground_floor,13467,3.5,0,Reinickendorf,May19,83.0,0,0,0,0,0,0,340.0
0,1,1117.0,1,0,69.0,1,apartment,10407,2.0,0,Prenzlauer Berg,Sep18,120.0,0,0,0,0,0,0,220.0
0,1,1013.69,1,1,75.51,0,apartment,12349,3.0,0,Neukölln,Feb20,24.0,0,0,0,0,0,0,334.69000000000005
0,1,629.18,0,1,60.98,1,apartment,12109,2.0,0,Tempelhof,May19,34.0,0,0,0,0,0,0,195.17999999999995
1,1,1173.0,0,1,62.0,1,apartment,12435,2.0,0,Treptow,May19,2.0,0,0,0,0,0,0,243.0
0,1,537.0,0,1,37.03,1,apartment,13051,1.0,0,Hohenschönhausen,May19,36.0,0,0,0,0,0,0,88.0
0,0,1479.21,0,0,91.82,1,apartment,10245,2.0,0,Friedrichshain,Feb20,115.0,0,0,0,0,0,0,258.21000000000004
0,1,1670.0,1,0,118.0,0,apartment,10589,3.0,0,Charlottenburg,May19,102.0,0,0,0,0,0,0,250.0
0,1,2852.72,1,1,173.4,1,roof_storey,10559,4.0,0,Tiergarten,May19,124.0,0,0,0,0,0,0,497.71999999999986
0,1,673.9,1,0,64.67,1,apartment,10969,2.0,0,Kreuzberg,Sep18,46.0,0,0,0,0,0,0,211.9
1,1,1140.9,1,0,54.5,1,ground_floor,10315,2.0,1,Lichtenberg,Oct19,1.0,0,0,0,0,0,0,109.90000000000008
0,1,1207.3,0,1,62.88,1,apartment,10243,2.0,0,Friedrichshain,Sep18,120.0,0,0,0,0,0,0,201.29999999999995
0,1,1200.0,0,0,57.0,0,raised_ground_floor,10629,2.0,0,Charlottenburg,Oct19,110.0,0,0,0,0,0,0,0.0
